balls,strikes,game_year,batter,pitch_number,at_bat_number,home_score,away_score,on_3b,on_2b,on_1b,outs_when_up,if_fielding_alignment_Infield shift,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_Extreme outfield shift,of_fielding_alignment_Standard,of_fielding_alignment_Strategic,pitch_bin
1,0,2008,408236,2,25,0,1,0.0,452989.0,114789.0,1,0,0,0,0,0,0,1
0,2,2008,450260,4,11,0,1,0.0,452989.0,408236.0,2,0,0,0,0,0,0,1
0,0,2008,408311,1,16,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2008,452989,2,8,0,1,0.0,0.0,430668.0,0,0,0,0,0,0,0,1
0,1,2008,136664,2,17,0,1,0.0,0.0,408311.0,1,0,0,0,0,0,0,1
1,1,2008,452989,3,23,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
3,0,2008,114789,4,24,0,1,0.0,452989.0,0.0,1,0,0,0,0,0,0,1
0,0,2008,136664,1,17,0,1,0.0,0.0,408311.0,1,0,0,0,0,0,0,0
2,0,2008,114789,3,24,0,1,0.0,0.0,452989.0,1,0,0,0,0,0,0,1
0,0,2008,114789,1,24,0,1,0.0,0.0,452989.0,1,0,0,0,0,0,0,1
3,2,2008,452989,8,23,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0
3,2,2008,452989,7,23,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
3,2,2008,452989,6,23,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2008,452989,1,23,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2008,114789,2,24,0,1,0.0,0.0,452989.0,1,0,0,0,0,0,0,1
2,1,2008,430668,4,22,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,0,2008,430668,3,22,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,430668,2,22,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,430668,1,22,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2008,118120,3,18,0,1,0.0,0.0,136664.0,2,0,0,0,0,0,0,1
0,1,2008,118120,2,18,0,1,0.0,0.0,136664.0,2,0,0,0,0,0,0,1
0,2,2008,136664,3,17,0,1,0.0,0.0,408311.0,1,0,0,0,0,0,0,1
1,0,2008,452989,2,23,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2008,114789,2,9,0,1,0.0,452989.0,0.0,1,0,0,0,0,0,0,1
0,0,2008,425867,1,15,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2008,459334,6,19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2008,430605,6,14,0,0,0.0,0.0,407801.0,2,0,0,0,0,0,0,1
1,2,2008,408234,5,28,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,1,2008,135784,3,21,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2008,459334,1,19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,459334,2,19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2008,121074,2,20,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2,2,2008,459334,5,19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,121074,1,20,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2008,121074,3,20,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2008,135784,1,21,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,1,2008,135784,4,21,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,0,2008,135784,2,21,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,2,2008,459334,4,19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2008,408234,4,28,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,2,2008,408234,3,28,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2,0,2008,136722,3,22,0,0,0.0,135784.0,0.0,2,0,0,0,0,0,0,1
0,0,2008,136722,1,22,0,0,0.0,0.0,135784.0,2,0,0,0,0,0,0,0
1,0,2008,136722,2,22,0,0,0.0,135784.0,0.0,2,0,0,0,0,0,0,1
2,2,2008,430605,5,14,0,0,0.0,0.0,407801.0,2,0,0,0,0,0,0,1
2,1,2008,407801,4,29,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,0,2008,407801,2,29,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2008,407801,1,29,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,1,2008,407801,3,29,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,1,2008,408234,2,28,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2008,408234,1,28,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2008,120044,2,27,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,120044,1,27,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,1,2008,136722,4,22,0,0,0.0,135784.0,0.0,2,0,0,0,0,0,0,0
0,1,2008,430605,2,14,0,0,0.0,0.0,407801.0,2,0,0,0,0,0,0,1
1,1,2008,459334,3,19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2008,408234,5,11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,0,2008,276346,3,13,0,0,0.0,0.0,407801.0,1,0,0,0,0,0,0,1
0,2,2008,430605,3,14,0,0,0.0,0.0,407801.0,2,0,0,0,0,0,0,1
1,2,2008,430605,4,14,0,0,0.0,0.0,407801.0,2,0,0,0,0,0,0,0
0,0,2008,120044,1,7,0,0,0.0,0.0,136722.0,2,0,0,0,0,0,0,1
2,0,2008,136722,3,6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,0,2008,136722,2,6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2008,136722,1,6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2008,135784,3,5,0,0,0.0,0.0,121074.0,0,0,0,0,0,0,0,0
3,0,2008,121074,4,4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2008,121074,6,4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,1,2008,121074,5,4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,0,2008,121074,3,4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,121074,2,4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,121074,1,4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,120044,2,7,0,0,0.0,0.0,136722.0,2,0,0,0,0,0,0,0
0,0,2008,135784,1,5,0,0,0.0,0.0,121074.0,0,0,0,0,0,0,0,1
3,2,2008,121074,7,4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,135784,2,5,0,0,0.0,0.0,121074.0,0,0,0,0,0,0,0,1
0,0,2008,430605,1,14,0,0,0.0,0.0,407801.0,2,0,0,0,0,0,0,1
0,0,2008,408234,1,11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2008,407801,3,12,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2008,408234,2,11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2008,408234,3,11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2008,407801,1,12,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2008,407801,2,12,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2008,408234,4,11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,276346,1,13,0,0,0.0,0.0,407801.0,1,0,0,0,0,0,0,1
3,1,2008,407801,5,12,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
3,2,2008,407801,6,12,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2008,276346,2,13,0,0,0.0,0.0,407801.0,1,0,0,0,0,0,0,0
2,1,2008,276346,4,13,0,0,0.0,0.0,407801.0,1,0,0,0,0,0,0,1
1,1,2008,120044,3,7,0,0,0.0,0.0,136722.0,2,0,0,0,0,0,0,1
2,1,2008,407801,4,12,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2008,425783,2,24,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2008,425783,1,24,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2008,232694,2,26,0,2,0.0,0.0,425783.0,2,0,0,0,0,0,0,0
0,0,2008,232694,1,26,0,2,0.0,0.0,425783.0,2,0,0,0,0,0,0,1
0,0,2008,425509,1,25,0,2,0.0,0.0,425783.0,1,0,0,0,0,0,0,1
2,0,2008,425783,3,24,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2008,425206,2,18,0,2,429713.0,0.0,0.0,1,0,0,0,0,0,0,1
2,0,2008,232694,3,26,0,2,0.0,0.0,425783.0,2,0,0,0,0,0,0,1
1,0,2008,434939,2,23,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2008,425206,4,18,0,2,429713.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2008,434939,1,23,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2008,450204,3,19,0,2,429713.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2008,450204,2,19,0,2,429713.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2008,450204,1,19,0,2,429713.0,0.0,0.0,2,0,0,0,0,0,0,0
1,1,2008,425206,3,18,0,2,429713.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2008,431159,1,31,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,0,2008,434939,3,23,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2008,425206,5,18,0,2,429713.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2008,431159,2,31,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2008,450204,2,38,0,3,0.0,0.0,425206.0,0,0,0,0,0,0,0,0
3,2,2008,425206,6,37,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2008,450204,6,38,0,3,0.0,0.0,425206.0,0,0,0,0,0,0,0,1
3,1,2008,450204,5,38,0,3,0.0,0.0,425206.0,0,0,0,0,0,0,0,1
0,2,2008,425206,3,37,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,1,2008,450204,4,38,0,3,0.0,0.0,425206.0,0,0,0,0,0,0,0,1
1,1,2008,450204,3,38,0,3,0.0,0.0,425206.0,0,0,0,0,0,0,0,0
0,0,2008,450204,1,38,0,3,0.0,0.0,425206.0,0,0,0,0,0,0,0,0
2,2,2008,425206,5,37,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2008,425206,4,37,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2008,431159,3,31,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3,0,2008,425783,4,24,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
3,2,2008,431159,6,31,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2008,429713,1,33,0,3,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,2,2008,424324,4,32,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,2,2008,424324,3,32,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2008,424324,2,32,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2008,424324,1,32,0,3,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2008,431159,5,31,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2008,425206,2,37,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,1,2008,431159,4,31,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2008,425206,1,37,0,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2008,232694,7,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,425206,1,18,0,2,429713.0,0.0,0.0,1,0,0,0,0,0,0,1
2,1,2008,429713,4,17,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2008,425509,2,10,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2008,425783,3,9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2008,425783,2,9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2008,425783,1,9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,2,2008,434939,3,8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,2008,434939,2,8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2008,434939,1,8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,425509,1,10,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,2,2008,434939,4,8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2008,429713,8,17,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2008,425206,1,2,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2008,429713,3,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2008,429713,7,17,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2008,429713,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,425206,2,2,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2008,429713,2,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,0,2008,425509,3,10,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,2,2008,232694,5,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2008,429713,6,17,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,1,2008,429713,3,17,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2008,429713,2,17,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2008,429713,1,17,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,2,2008,424324,3,16,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,2008,424324,2,16,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,424324,1,16,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,431159,2,15,0,0,0.0,232694.0,0.0,0,0,0,0,0,0,0,0
2,2,2008,429713,5,17,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2008,431159,1,15,0,0,0.0,232694.0,0.0,0,0,0,0,0,0,0,1
3,2,2008,232694,8,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2008,232694,6,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,1,2008,232694,4,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2008,232694,3,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,0,2008,431159,3,15,0,0,0.0,232694.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,232694,2,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2008,232694,1,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2008,425783,4,9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2008,430897,2,23,0,2,0.0,435041.0,113679.0,1,0,0,0,0,0,0,0
2,0,2008,435041,3,38,0,2,0.0,435042.0,0.0,0,0,0,0,0,0,0,0
0,0,2008,150134,1,30,0,2,0.0,493351.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,493351,1,29,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2008,150317,2,24,0,2,435041.0,113679.0,0.0,2,0,0,0,0,0,0,0
0,0,2008,150317,1,24,0,2,435041.0,113679.0,0.0,2,0,0,0,0,0,0,0
1,1,2008,430897,3,23,0,2,0.0,435041.0,113679.0,1,0,0,0,0,0,0,1
2,1,2008,113679,4,22,0,2,0.0,0.0,435041.0,1,0,0,0,0,0,0,1
0,0,2008,435042,1,37,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,113679,2,22,0,2,0.0,0.0,435041.0,1,0,0,0,0,0,0,1
0,0,2008,113679,1,22,0,2,0.0,0.0,435041.0,1,0,0,0,0,0,0,0
1,1,2008,435041,3,21,0,1,0.0,111851.0,0.0,1,0,0,0,0,0,0,1
0,0,2008,430897,1,23,0,2,0.0,435041.0,113679.0,1,0,0,0,0,0,0,0
1,2,2008,150134,5,30,0,2,0.0,493351.0,0.0,0,0,0,0,0,0,0,1
2,2,2008,113679,5,22,0,2,0.0,0.0,435041.0,1,0,0,0,0,0,0,0
1,0,2008,150134,2,30,0,2,0.0,493351.0,0.0,0,0,0,0,0,0,0,1
3,2,2008,111851,6,32,0,2,493351.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2008,435041,1,21,0,1,0.0,0.0,111851.0,1,0,0,0,0,0,0,1
1,1,2008,150134,3,30,0,2,0.0,493351.0,0.0,0,0,0,0,0,0,0,1
2,1,2008,111851,4,32,0,2,493351.0,0.0,0.0,2,0,0,0,0,0,0,1
3,1,2008,435041,5,38,0,2,0.0,435042.0,0.0,0,0,0,0,0,0,0,0
3,0,2008,435041,4,38,0,2,0.0,435042.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,435041,2,38,0,2,0.0,0.0,435042.0,0,0,0,0,0,0,0,0
0,0,2008,435041,1,38,0,2,0.0,0.0,435042.0,0,0,0,0,0,0,0,0
3,2,2008,435041,6,38,0,2,0.0,435042.0,0.0,0,0,0,0,0,0,0,0
1,2,2008,150134,4,30,0,2,0.0,493351.0,0.0,0,0,0,0,0,0,0,1
1,1,2008,111851,3,32,0,2,493351.0,0.0,0.0,2,0,0,0,0,0,0,0
1,0,2008,111851,2,32,0,2,493351.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2008,435041,2,21,0,1,0.0,0.0,111851.0,1,0,0,0,0,0,0,0
3,1,2008,111851,5,32,0,2,493351.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2008,111851,1,32,0,2,493351.0,0.0,0.0,2,0,0,0,0,0,0,0
2,0,2008,113679,3,22,0,2,0.0,0.0,435041.0,1,0,0,0,0,0,0,1
1,0,2008,433579,2,14,0,1,0.0,493351.0,150134.0,2,0,0,0,0,0,0,1
1,1,2008,435042,3,20,0,1,0.0,0.0,111851.0,0,0,0,0,0,0,0,1
0,0,2008,111851,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,430897,1,10,0,0,0.0,0.0,113679.0,0,0,0,0,0,0,0,1
0,0,2008,113679,1,9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,1,2008,113679,5,9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,0,2008,113679,4,9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,0,2008,113679,3,9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,2,2008,493351,3,12,0,0,0.0,113679.0,0.0,2,0,0,0,0,0,0,1
1,0,2008,113679,2,9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2008,435042,1,2,0,0,0.0,0.0,111851.0,0,0,0,0,0,0,0,1
1,1,2008,111851,3,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2008,435042,4,20,0,1,0.0,0.0,111851.0,0,0,0,0,0,0,0,0
1,0,2008,111851,2,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2008,435041,2,3,0,0,0.0,0.0,435042.0,1,0,0,0,0,0,0,1
0,0,2008,493351,1,12,0,0,0.0,113679.0,0.0,2,0,0,0,0,0,0,0
1,1,2008,150317,3,11,0,0,0.0,113679.0,0.0,1,0,0,0,0,0,0,0
1,0,2008,150317,2,11,0,0,0.0,113679.0,0.0,1,0,0,0,0,0,0,0
0,0,2008,435041,1,3,0,0,0.0,0.0,435042.0,1,0,0,0,0,0,0,1
0,0,2008,150317,1,11,0,0,0.0,113679.0,0.0,1,0,0,0,0,0,0,1
0,1,2008,493351,2,12,0,0,0.0,113679.0,0.0,2,0,0,0,0,0,0,1
1,1,2008,433579,3,14,0,1,0.0,493351.0,150134.0,2,0,0,0,0,0,0,1
0,0,2008,435042,1,20,0,1,0.0,0.0,111851.0,0,0,0,0,0,0,0,1
3,1,2008,111851,5,19,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,111851,2,19,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2008,111851,1,19,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,0,2008,111851,3,19,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,1,2008,111851,4,19,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,435042,2,20,0,1,0.0,0.0,111851.0,0,0,0,0,0,0,0,1
3,0,2008,150134,4,13,0,1,0.0,493351.0,0.0,2,0,0,0,0,0,0,0
2,0,2008,150134,3,13,0,1,0.0,493351.0,0.0,2,0,0,0,0,0,0,0
1,2,2008,433579,4,14,0,1,0.0,493351.0,150134.0,2,0,0,0,0,0,0,0
1,0,2008,150134,2,13,0,1,0.0,493351.0,0.0,2,0,0,0,0,0,0,0
0,0,2008,150134,1,13,0,1,0.0,493351.0,0.0,2,0,0,0,0,0,0,0
0,0,2008,433579,1,14,0,1,0.0,493351.0,150134.0,2,0,0,0,0,0,0,0
1,1,2008,452254,3,45,1,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2008,456422,1,44,1,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,1,2008,430631,4,43,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2008,430631,5,43,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3,2,2008,430631,6,43,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,123173,1,29,1,3,0.0,0.0,150324.0,2,0,0,0,0,0,0,1
0,1,2008,452254,2,45,1,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,0,2008,430631,3,43,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2008,430631,2,43,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2008,117928,1,35,1,4,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,117928,1,55,1,6,0.0,204020.0,123173.0,1,0,0,0,0,0,0,0
0,1,2008,110385,2,37,1,4,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2008,110385,1,37,1,4,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2008,421064,1,36,1,4,0.0,0.0,117928.0,0,0,0,0,0,0,0,0
2,2,2008,117928,5,35,1,4,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2008,117928,2,35,1,4,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2008,452254,4,45,1,5,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2008,430631,1,43,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,1,2008,117928,3,35,1,4,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2008,110385,3,37,1,4,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2008,204020,3,52,1,6,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,2,2008,123173,7,54,1,6,0.0,0.0,204020.0,1,0,0,0,0,0,0,1
1,2,2008,117928,4,55,1,6,0.0,204020.0,123173.0,1,0,0,0,0,0,0,1
3,2,2008,123173,6,54,1,6,0.0,0.0,204020.0,1,0,0,0,0,0,0,1
1,1,2008,123173,3,54,1,6,0.0,0.0,204020.0,1,0,0,0,0,0,0,1
2,1,2008,123173,4,54,1,6,0.0,0.0,204020.0,1,0,0,0,0,0,0,1
2,2,2008,123173,5,54,1,6,0.0,0.0,204020.0,1,0,0,0,0,0,0,1
0,0,2008,204020,1,52,1,6,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2008,123173,4,29,1,3,0.0,0.0,150324.0,2,0,0,0,0,0,0,1
0,1,2008,117928,2,55,1,6,0.0,204020.0,123173.0,1,0,0,0,0,0,0,1
0,0,2008,123173,1,54,1,6,0.0,0.0,204020.0,1,0,0,0,0,0,0,0
1,0,2008,123173,2,54,1,6,0.0,0.0,204020.0,1,0,0,0,0,0,0,1
0,1,2008,204020,2,52,1,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2008,150324,4,53,1,6,0.0,0.0,204020.0,0,0,0,0,0,0,0,1
1,1,2008,150324,3,53,1,6,0.0,0.0,204020.0,0,0,0,0,0,0,0,1
1,0,2008,150324,2,53,1,6,0.0,0.0,204020.0,0,0,0,0,0,0,0,1
0,0,2008,150324,1,53,1,6,0.0,0.0,204020.0,0,0,0,0,0,0,0,1
3,2,2008,204020,6,52,1,6,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2008,204020,5,52,1,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2008,204020,4,52,1,6,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,2,2008,123173,3,29,1,3,0.0,0.0,150324.0,2,0,0,0,0,0,0,1
1,2,2008,117928,5,55,1,6,0.0,204020.0,123173.0,1,0,0,0,0,0,0,0
0,0,2008,452254,1,45,1,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,1,2008,117928,4,35,1,4,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2008,117928,3,55,1,6,0.0,204020.0,123173.0,1,0,0,0,0,0,0,0
1,0,2008,421064,2,17,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2008,110385,2,18,1,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2008,117928,2,12,1,2,0.0,452254.0,150324.0,2,0,0,0,0,0,0,0
0,0,2008,117928,1,12,1,2,0.0,452254.0,150324.0,2,0,0,0,0,0,0,1
1,2,2008,123173,4,11,1,2,0.0,452254.0,150324.0,1,0,0,0,0,0,0,1
1,1,2008,123173,3,11,1,2,0.0,452254.0,150324.0,1,0,0,0,0,0,0,1
0,0,2008,123173,1,11,1,2,0.0,452254.0,150324.0,1,0,0,0,0,0,0,1
0,0,2008,110385,1,18,1,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2008,150324,3,10,1,2,0.0,0.0,452254.0,1,0,0,0,0,0,0,0
0,0,2008,421064,1,17,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2008,204020,3,9,1,2,0.0,0.0,452254.0,0,0,0,0,0,0,0,1
0,0,2008,204020,1,9,1,2,0.0,0.0,452254.0,0,0,0,0,0,0,0,1
1,0,2008,452254,2,8,0,2,0.0,456422.0,0.0,0,0,0,0,0,0,0,1
0,0,2008,452254,1,8,0,2,0.0,456422.0,0.0,0,0,0,0,0,0,0,0
0,1,2008,456422,2,7,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
